t,half,imm,connect,dst,src1,src0,mask,optype
362,00,0,00,00000000,00000000,00000000,0,0000
363,00,0,01,11001001,00000000,11001001,0,1011
364,10,0,10,11101100,11100111,11100010,0,0011
365,00,0,01,01010101,00000000,01100000,0,1100
366,00,0,01,01010110,00000000,01100001,0,1100
367,00,0,01,01010111,00000000,01100010,0,1100
368,10,0,10,10011000,10011010,10001000,0,0011
369,00,0,01,11001010,00000000,11001011,0,1011
370,00,0,01,01011000,00000000,01100011,0,1100
371,00,0,01,01011001,00000000,01100100,0,1100
372,10,0,10,10011001,10011010,10001010,0,0011
373,00,0,01,01011010,00000000,01100101,0,1100
374,00,0,01,01011011,00000000,01100110,0,1100
375,00,0,01,11001011,00000000,11001101,0,1011
376,10,0,10,10011010,10011010,10001100,0,0011
377,00,0,01,01011100,00000000,01100111,0,1100
378,00,0,00,00000000,00000000,00000000,0,0000
379,00,0,00,00000000,00000000,00000000,0,0000
380,10,0,10,10011011,10011010,10001110,0,0011
381,00,0,01,11001100,00000000,11001111,0,1011
382,00,0,00,00000000,00000000,00000000,0,0000
383,00,0,00,00000000,00000000,00000000,0,0000
384,10,0,10,10011100,10011010,10010000,0,0011
385,00,0,00,00000000,00000000,00000000,0,0000
386,00,0,00,00000000,00000000,00000000,0,0000
387,00,0,01,11001101,00000000,11010001,0,1011
388,10,0,10,10011101,10011010,10010010,0,0011
389,00,0,00,00000000,00000000,00000000,0,0000
390,00,0,00,00000000,00000000,00000000,0,0000
391,00,0,00,00000000,00000000,00000000,0,0000
392,10,0,10,10011110,10011010,10010100,0,0011
393,00,0,01,11001110,00000000,11010011,0,1011
394,00,0,00,00000000,00000000,00000000,0,0000
395,00,0,00,00000000,00000000,00000000,0,0000
396,10,0,10,10011111,10011010,10010110,0,0011
397,00,0,00,00000000,00000000,00000000,0,0000
398,00,0,00,00000000,00000000,00000000,0,0000
399,00,0,01,11001111,00000000,11010101,0,1011
400,10,0,10,11101110,11100111,11100011,0,0011
401,00,0,00,00000000,00000000,00000000,0,0000
402,00,0,00,00000000,00000000,00000000,0,0000
403,00,0,00,00000000,00000000,00000000,0,0000
404,10,0,10,11110000,11100111,11100100,0,0011
405,00,0,01,11010000,00000000,11010111,0,1011
406,00,0,00,00000000,00000000,00000000,0,0000
407,00,0,00,00000000,00000000,00000000,0,0000
408,00,0,00,00000000,00000000,00000000,0,0000
409,00,0,00,00000000,00000000,00000000,0,0000
410,00,0,00,00000000,00000000,00000000,0,0000
411,00,0,01,11101000,00000000,11101001,0,1011
412,00,0,01,01110100,00000000,10000000,0,1100
413,00,0,01,01110101,00000000,10000001,0,1100
414,00,0,01,01110110,00000000,10000010,0,1100
415,00,0,01,01110111,00000000,10000011,0,1100
416,00,0,10,10111011,10111001,10101110,0,0011
417,00,0,01,11101001,00000000,11101011,0,1011
418,10,0,10,10111000,10111001,10101000,0,0011
419,00,0,01,01111000,00000000,10000100,0,1100
420,00,0,01,01111001,00000000,10000101,0,1100
421,00,0,01,01111010,00000000,10000110,0,1100
422,10,0,10,10111001,10111001,10101010,0,0011
423,00,0,01,11101010,00000000,11101101,0,1011
424,00,0,01,01111011,00000000,10000111,0,1100
