t,half,imm,connect,dst,src1,src0,mask,optype
495,00,0,01,11110010,00000000,01110110,0,1100
496,00,0,01,11110011,00000000,01110111,0,1100
497,00,0,00,00000000,00000000,00000000,0,0000
498,00,0,00,00000000,00000000,00000000,0,0000
499,00,0,00,00000000,00000000,00000000,0,0000
500,00,0,00,00000000,00000000,00000000,0,0000
501,00,0,00,00000000,00000000,00000000,0,0000
502,00,0,01,00101001,00000000,11100001,0,1011
503,00,0,00,00000000,00000000,00000000,0,0000
504,00,0,00,00000000,00000000,00000000,0,0000
505,00,0,00,00000000,00000000,00000000,0,0000
506,00,0,01,00101010,00000000,11100011,0,1011
507,00,0,00,00000000,00000000,00000000,0,0000
508,00,0,00,00000000,00000000,00000000,0,0000
509,00,0,00,00000000,00000000,00000000,0,0000
510,00,0,01,00110111,00000000,11101001,0,1011
511,00,0,00,00000000,00000000,00000000,0,0000
512,00,0,00,00000000,00000000,00000000,0,0000
513,00,0,00,00000000,00000000,00000000,0,0000
514,00,0,01,00111000,00000000,11101011,0,1011
515,00,0,00,00000000,00000000,00000000,0,0000
516,00,0,00,00000000,00000000,00000000,0,0000
517,00,0,00,00000000,00000000,00000000,0,0000
518,00,0,01,00111001,00000000,11101101,0,1011
519,00,0,00,00000000,00000000,00000000,0,0000
520,00,0,00,00000000,00000000,00000000,0,0000
521,00,0,00,00000000,00000000,00000000,0,0000
522,00,0,01,00111010,00000000,11101111,0,1011
523,00,0,00,00000000,00000000,00000000,0,0000
524,00,0,00,00000000,00000000,00000000,0,0000
525,00,0,00,00000000,00000000,00000000,0,0000
526,00,0,01,01000111,00000000,11110101,0,1011
527,00,0,00,00000000,00000000,00000000,0,0000
528,00,0,00,00000000,00000000,00000000,0,0000
529,00,0,00,00000000,00000000,00000000,0,0000
530,00,0,01,01001000,00000000,11110111,0,1011
531,00,0,00,00000000,00000000,00000000,0,0000
532,00,0,00,00000000,00000000,00000000,0,0000
533,00,0,00,00000000,00000000,00000000,0,0000
534,00,0,01,01001001,00000000,11111001,0,1011
535,00,0,00,00000000,00000000,00000000,0,0000
536,00,0,00,00000000,00000000,00000000,0,0000
537,00,0,00,00000000,00000000,00000000,0,0000
538,00,0,01,01001010,00000000,11111011,0,1011
539,00,0,10,00000100,01010110,11111110,0,0011
540,00,0,10,00000110,01010110,11111111,0,0011
541,00,0,10,00001100,01100110,00001000,0,0011
542,00,0,01,01010111,00000000,00000001,0,1011
543,00,0,10,00001110,01100110,00001001,0,0011
544,00,0,10,00010000,01100110,00001010,0,0011
545,00,0,10,00010010,01100110,00001011,0,0011
546,00,0,01,01011000,00000000,00000011,0,1011
547,00,0,10,00011000,01110110,00010100,0,0011
548,00,0,10,00011010,01110110,00010101,0,0011
549,00,0,10,00011100,01110110,00010110,0,0011
550,00,0,00,00000000,00000000,00000000,0,0000
551,00,0,10,00011110,01110110,00010111,0,0011
552,00,0,10,00100100,10000110,00100000,0,0011
553,00,0,10,00100110,10000110,00100001,0,0011
